0.70435,2.344,21.034,0.96872
0.76358,2.2877,20.961,0.91361
0.63419,2.3072,20.799,0.95701
0.76122,2.4548,21,1.0834
0.69457,2.4516,21.234,1.0596
0.69565,2.3613,20.75,0.99472
0.77765,2.3716,20.737,1.0127
0.67047,2.4015,20.727,1.0347
0.66839,2.4005,21.081,1.0186
0.69235,2.2962,20.819,0.9236
0.76992,2.4039,20.887,1.0384
0.76988,2.3423,20.407,1.0274
0.66026,2.368,20.95,0.98627
0.7686,2.4011,20.824,1.0134
0.73445,2.3584,20.844,0.97711
0.7177,2.37,20.87,1.0006
0.048323,0.050512,0.1915,0.047421
