1.4993,1.8342,1.7903
1.5522,1.8644,1.8054
1.5029,1.8323,1.8006
1.5252,1.8134,1.7778
1.5781,1.8375,1.7988
1.527,1.8361,1.8037
1.547,1.8494,1.7981
1.5362,1.8323,1.7984
1.5266,1.8224,1.779
1.5231,1.8187,1.7878
1.5403,1.8642,1.809
1.5221,1.8571,1.8023
1.5386,1.8317,1.8062
1.4946,1.8327,1.8038
1.5304,1.8224,1.7943
1.5296,1.8366,1.797
0.021372,0.015733,0.009506
