1.2619,2.1471,3.0038,1.1154
1.2518,2.1375,3.02,1.1129
1.2822,2.1926,3.0977,1.1402
1.2707,2.1533,3.0309,1.1174
1.2851,2.1737,3.0576,1.1286
1.2829,2.1469,3.0357,1.1178
1.2626,2.1482,3.0446,1.1191
1.2784,2.132,3.0075,1.1128
1.2419,2.1228,3.0056,1.1083
1.298,2.1911,3.1062,1.1362
1.2771,2.1502,3.0444,1.1176
1.293,2.1731,3.0877,1.1310
1.3116,2.207,3.1083,1.1425
1.3096,2.2055,3.1227,1.1478
1.2759,2.1581,3.0412,1.1212
1.2789,2.1626,3.0543,1.1246
0.0196,0.026542,0.0404,0.012285
